main_id,ra,dec,sp_type
V* AE Sco,252.54846201961996,-28.459317366190003,M0e
HD 298130,157.17760339401,-51.82643135284,M0
2MASS J04340582+1831320,68.524258,18.525557,M0e
2MASS J12545067+2649228,193.71114661063996,26.82301331599,M9
2MASS J12313237+2546407,187.88490150773998,25.77798040095,M6V
2MASS J09252791+2653519,141.36630816638376,26.89771800053945,M5.1
SDSS J135938.11+373701.5,209.90895088526,37.61712548832,M2V
LSPM J0926+2849,141.54371147611,28.828411676839995,M4.1
2MASS J12284535+2603497,187.18898428465997,26.06378979198,M6V
SLW J1234+2608B,188.67506065966,26.17130703329,M3.2
2MASS J12342302+2614301,188.59585677344998,26.24175688417,M3V
2MASS J12344823+2625233,188.70099363101997,26.42315543731,M3V
2MASS J12350225+2636324,188.75942278423997,26.609026292350002,M2V
2MASS J12352314+2640044,188.8464857825,26.66788288833,M5V
2MASS J12354249+2645091,188.92696875953,26.752531375659995,M2V
2MASS J12351097+2655304,188.79572610219998,26.925146174210003,M7V
2MASS J14004529+3826029,210.18873310614998,38.4341670956,M3V
2MASS J00492566+0029498,12.3569690044085,0.49715561547,M3V
2MASS J12335722+2647497,188.48843231403,26.79711133166,M3V
2MASS J12342197+2653071,188.59167310815997,26.885223727130008,M6V
SDSS J140105.86+383729.9,210.27442213188,38.62499242302,M5V
2MASS J12324132+2655080,188.17218241473998,26.918895354350003,M7V
HD 151840,252.41778553408994,6.4730471858600005,M5
2MASS J12453780+2450401,191.40747458056,24.84446170521,M7V
SDSS J124524.16+250708.3,191.35072792798996,25.11898757541,M4V
2MASS J12450320+2510008,191.26335822377996,25.166883453929998,M2V
SDSS J140021.10+383309.5,210.08807503228,38.55264124543,M1V
2MASS J12460549+2522195,191.52283432951998,25.37209725709,M7V
Sand 135,191.59851816622,25.50691582296,M3:
2MASS J12435142+2508230,190.96431047515998,25.13972414241,M2V
2MASS J12441765+2512502,191.07359489713,25.21393123259,M4V
2MASS J13591784+3858372,209.82436352712,38.97695660581,M2V
2MASS J12431599+2529272,190.81662842794998,25.49082814869,M2V
2MASS J12445906+2533198,191.24608456865997,25.55543154006,M6V
SDSS J140102.65+391449.3,210.26118730396996,39.24704837231,M3
2MASS J12500918+2602109,192.53824104588998,26.036494103410003,M7V
BD+39  2695,208.50804811823,38.74807770493,M0
2MASS J13553002+3919057,208.87501970855996,39.3182726624,M8V
SDSS J135900.18+385907.6,209.75080462163,38.98544271754001,M0V
2MASS J12432975+2550213,190.87393124720998,25.83923831493,M2V
Sand 127,190.89218158518997,25.897376482989998,M3:
SLW J1244+2551B,191.13587093072,25.85726796389,M2.7
2MASS J12444074+2557219,191.16973554760997,25.956073477540002,M6V
RX J1411.0+0751,212.7481662,7.8610884,MV:e
SDSS J135902.44+394538.2,209.76037719383,39.76062318111,M3V
2MASS J12431037+2618347,190.79334033603996,26.30970504306,M1V
UCAC4 741-051106,186.15765241797413,58.162886508348606,M2.4
2MASS J12442919+2605141,191.12168311054998,26.087175913,M6V
SDSS J134437.40+374804.7,206.15598989784,37.80126071953999,M8
2MASS J12434500+2627464,190.93757574404998,26.462912523789996,M4V
2MASS J12441915+2654015,191.07982261795996,26.90048879053,M8V
UCAC4 651-051978,183.75759957467832,40.101242676633056,M2.5
2MASS J12503761+2624231,192.65681385002998,26.406458561740003,M3V
2MASS J12522532+2629107,193.10552347377998,26.48631284962,M0V
2MASS J12385320+2419094,189.72167545519,24.319274283379997,M4V
HD 153017,254.11241957052997,13.252761555,M3
SLW J1242+2412A,190.59795398721997,24.21409315802,M4.6
UCAC4 689-052481,170.26052662220624,47.720110122087775,M1.5
2MASS J12432092+2427496,190.83722585908,24.463719335970005,M6V
2MASS J12413985+2432465,190.41597811595,24.54629266102,M7V
SLW J1346+3843A,206.61262490211996,38.72970575915,M2.8
SLW J1346+3843B,206.61309007755997,38.74125518576,M3.4
2MASS J12413301+2505580,190.38756104168996,25.09950250384,M2V
LP  377-54,190.62350764939998,25.061726550769997,M4.5Ve
2MASS J12375087+2417019,189.46201413958997,24.28389424773,M8V
SLW J1238+2430B,189.50695697202,24.513682572799997,M4.3
SLW J1238+2430A,189.50270168154998,24.51372813916,M2.0
2MASS J12350007+2421212,188.75025289244,24.35581583792,M3V
2MASS J12365953+2447430,189.24809207703,24.79528737837,M5V
2MASS J12372985+2450567,189.37433829668998,24.849030405679997,M6V
2MASS J12391044+2440515,189.79353987144998,24.680997612870005,M6V
2MASS J12414247+2520144,190.42698551420997,25.337415501039995,M3V
2MASS J16371571+3349313,249.31559356775207,33.82536172449334,M3V
2MASS J12403489+2528442,190.145422925,25.478887531049995,M8V
LP  377-24,189.4426561102,24.99960110026,M5:
2MASS J12385162+2520035,189.71514223150996,25.334267116779998,M5V
2MASS J16283519+2933259,247.14661948350164,29.55725147239917,M3V
G  59-31,189.78447648744,25.347780087989996,M3.5
2MASS J12400937+2533048,190.03905152073,25.55136673862,M5V
2MASS J12401876+2539480,190.07823174267,25.66326962227,M5V
2MASS J12281758+2348532,187.07329974927,23.814958082010005,M3V
SDSS J123020.69+235641.9,187.58627290939,23.9449786498,M8e
SDSS J122934.25+104243.3,187.392742034881,10.7120538352475,M3V
SDSS J134447.78+393339.3,206.19917347704998,39.56100527674,M1V
2MASS J11515885+1852032,177.99523783345,18.867549854580002,M3.5
2MASS J07040246-1124292,106.01029,-11.408113,M1.5
2MASS J14232409+4610485,215.85033935685078,46.1800711391961,M3V
[OSP2002] BRC 27  9,106.01258333333332,-11.394333333333334,M3
2MASS J13541679+3922058,208.5699032364,39.36829099165,M9V
2MASS J12295962+2418525,187.49845822517997,24.31462684629,M9V
2MASS J13530273+4003516,208.26137468287996,40.06430930257,M3V
2MASS J11590835+1500551,179.78466999093664,15.015387517659166,M3V
UCAC4 529-050906,162.2524697488404,15.604803331376667,M1.7
V* V1071 Sco,254.45925418833997,-39.1157247275,M1III
UCAC4 664-052469,120.39316291664835,42.61514903937139,M1.3
2MASS J12312756+2451010,187.8648787832,24.85020195309,M6V
2MASS J12303453+2509439,187.64393329462996,25.16220231634,M1V
2MASS J12252947+2403513,186.37283085424997,24.064261815870005,M2V
2MASS J10345412+2406039,158.7255702724625,24.101066925723615,M3.1
2MASS J12255407+2422121,186.47520532172996,24.370089758019997,M8V
UCAC4 395-050544,159.75454865811042,-11.044189419956943,M1.6
Sand  72,186.31228628621997,24.56932890815,M5:
UCAC4 669-055379,163.21349167351585,43.710870724263614,M3.0
LSPM J1155+3526,178.76734907237,35.44192640691,M2.6
LSPM J1157+1917,179.33627293487,19.29089280661,M5.9
LSPM J1224+2422,186.01759877043997,24.36783708619,M2V
2MASS J13541116+4041105,208.54640496807,40.68621299344,M3V
2MASS J08083758-3609505,122.15660186818,-36.16400271730001,M2V
2MASS J08084682-3607526,122.19508665165,-36.13131435962,M4
UCAC4 685-053161,186.0965751142029,46.86175384891778,M1.8
2MASS J08081487-3602095,122.06197692619001,-36.035959472600005,M4V
LSPM J1200+1814,180.13797274574,18.24865705782,M3.4
UCAC4 464-047123,176.61093595467955,2.6032148711733334,M0.8
SDSS J134844.43+395735.7,207.18526467024,39.95992769805001,M0
2MASS J13485692+3959342,207.23723426612,39.99290210239,M0V
BD-19  4473,254.36702551397997,-19.88615390986,M2
UCAC4 463-049194,177.3192118395271,2.494245280463611,M0.6
UCAC4 551-049797,177.33889724770458,20.03381575370445,M3.0
UCAC4 594-135220,344.35351762324376,28.76844443451138,M0e
2MASS J16205462+0622207,245.2275775124208,6.37262398533611,M3V
UCAC4 582-045465,162.07534813897587,26.31634725431472,M0e
2MASS J09562860+2718186,149.11920319040124,27.305169275706668,M4e
2MASS J11310356+5550520,172.76489262552997,55.84779856588029,M4
2MASS J10580627+2739413,164.52604747557083,27.661433728582775,M4
2MASS J11562126+1857417,179.08860952986458,18.961579410803886,M3.0
SDSS J135056.45+402740.7,207.73525848007998,40.461392869310004,M0V
UCAC4 677-053203,180.71893732706206,45.29347114582973,M3.5
2MASS J12263554+2522365,186.64814217035,25.376859309369998,M2V
2MASS J13481166+3955007,207.04853870333,39.91688415451,M7V
2MASS J14011555+4259483,210.31477066152996,42.99675582487,M9V
2MASS J13575334+0642583,209.47243475829623,6.7162268103875,M3V
HD 152957,254.39794899992,-23.3186008102,M3III
2MASS J13500746+4028459,207.53106985933996,40.47937495575001,M0V
2MASS J12355114+2510153,188.96309473622998,25.17095639275,M0V
2MASS J13522098+4028235,208.08737856762997,40.47332641811,M5V
[MK97] 30,314.83542514159,52.20127759192,M
2MASS J15513675+0425436,237.90328338921915,4.428790543763056,M3V
2MASS J06432504+3849451,100.85436200000001,38.82920500000001,M
2MASS J12375482+2536183,189.47843665416997,25.60506628069,M6V
2MASS J08123246+2222442,123.1352816985754,22.378929412718605,M3V
2MASS J12365653+2541305,189.23542676372998,25.691879725869992,M2V
2MASS J13514043+4039227,207.91846709738,40.65631016847,M7V
2MASS J13460802+0854488,206.53344717145373,8.913678171849167,M3V
2MASS J13522604+4056198,208.10847781951998,40.93879348708,M9V
2MASS J14090001+3845381,212.25022592856664,38.76056770266778,M3V
2MASS J12384146+2604146,189.6728025803,26.070768728559997,M7V
2MASS J14013953+4305449,210.41468876865,43.09585918765001,M6V
SDSS J131254.07+101303.2,198.22529011682334,10.217566162478056,M3V
2MASS J12361099+2601408,189.04580467944,26.02805867427,M3V
SDSS J115219.45+220410.6,178.08107358421,22.069612606580005,M3V
SLW J1234+2608A,188.69161238256,26.133595284899997,M1.0
2MASS J08345101+6425295,128.71245195511,64.4248023356,M8
2MASS J20374649+0112293,309.4437667667304,1.2080297657138888,M3V
Sand 139,191.67606870458997,28.89995219629,M3:
Sand 138,191.67084368961997,28.923887940999997,M3:
2MASS J12422758+2810577,190.61489986932997,28.18271665273,M7V
2MASS J12434498+2841380,190.93738173094997,28.693895895500003,M4V
2MASS J12403876+2839519,190.16155976144998,28.66445722204,M5V
SDSS J135109.58+404247.8,207.79001135648997,40.71332399552,M0V
2MASS J03453439+3236592,56.39328201522,32.61647356232001,M3.5
2MASS J13512530+4043584,207.85533292628998,40.73284954785,M0V
2MASS J00062836-0051258,1.6182484268172002,-0.8571711271623,M3V
LSPM J1242+2853,190.53097919346996,28.890932303680003,M3V
2MASS J13514725+4049364,207.94690728124996,40.826777248979994,M5V
[MK97] 18,314.14289018848,52.31455646945,M
2MASS J13501499+4054348,207.56248538487,40.90967259167001,M7V
HD 152857,254.69384804372996,-53.03909624832,M1(III)
2MASS J12451521+2911370,191.31337190451998,29.19362172764,M2V
V* V653 Her,254.2205092257,23.543030797280004,M2
2MASS J12472699+2917001,191.86249676183996,29.283353368710006,M4V
2MASS J12460944+2916032,191.53935253319997,29.26758414553,M9V
2MASS J12451717+2921156,191.32154748768997,29.3543153093,M7V
CTI 013743.0+280553,25.106666666666662,28.160555555555554,M4.5V
CTI 000055.2+280432,0.39063,28.145191,M4.5V
CTI 005100.5+280430,12.920850999999999,28.142666,M4V
2MASS J12443464+2923545,191.14434684182996,29.398483903149998,M7V
LP  321-219,190.70018041628,29.244036690819993,M6V
2MASS J12423921+2920533,190.66341197386998,29.34812050289001,M4V
2MASS J12440244+2927593,191.01016722432996,29.46647747712,M3V
2MASS J01402961+3226496,25.123432074569582,32.44711750187611,M1e
2MASS J06514254+2549395,102.92730263730999,25.827585142483333,M1
2MASS J10320937+4734558,158.03907628346042,47.582199187560825,M2
IRAS 20557+5301,314.31286135952,53.22013705722001,M
Sand 133,191.31093555742999,29.4426071587,M3:
SDSS J140610.60+392600.7,211.54425065943,39.43351543238,M9
[MK97] 14,313.82465928807,53.24203682761,M
V* V2358 Oph,254.47266901596998,-19.79161458883,M3III
2MASS J12450093+2945498,191.25390905711998,29.763860577569993,M7V
CTI 202928.1+280151,307.49778900000007,28.073229,M4V
CTI 202738.5+280227,307.040938,28.082651,M3V
2MASS J11154453+1001289,168.93557079239,10.024671423969998,M4V
2MASS J03084473+7902098,47.18637499004125,79.03607484586806,M3.3
DO 35517,254.02475119773996,53.425570519999994,M7
SDSS J140612.06+425932.7,211.55024498630996,42.99239318816,M3
LSPM J0248+0110,42.19216243963,1.18081054157,M4V
2MASS J14075325+3957034,211.97187630122,39.95097662628,M3V
SLW J1116+1025B,169.2193594518,10.42657285341,M2.4
SLW J1116+1025A,169.21362846393,10.42654988577,M2.1
SDSS J111918.34+103800.9,169.82641872315,10.63357506288,M1V
2MASS J14561894+2213177,224.07892396090293,22.221526764720274,M3.2
UCAC4 566-051614,224.75022956158122,23.09912602593111,M2.6
2MASS J00540223-0012093,13.5093288145187,-0.2026428522439,M3V
V* V1055 Oph,254.46669812067998,-9.541983174060002,M8
SDSS J140056.78+394016.1,210.23660396822999,39.67118948295,M3V
V* V2136 Sgr,289.70287694648,-22.52525721821,M4
2MASS J13585397+4017074,209.72481453552,40.28538468341,M7V
2MASS J13595149+4022350,209.96454373181,40.37640726897,M0V
2MASS J14041341+4049521,211.05597273476997,40.83113507579999,M2V
SDSS J140415.48+405058.8,211.06460482107,40.8497225629,M7
2MASS J14044855+4101586,211.20233630749996,41.03307318134,M4V
2MASS J14013980+4048548,210.41584513951,40.8152941059,M3V
LP  532-74,50.944074712800415,8.084959775769722,M5.9
UCAC4 577-053722,247.08313181275287,25.2939715602925,M3.4
SDSS J112222.90+112939.1,170.59538682527,11.4942569129,M6V
2MASS J14034203+4135392,210.92513675184,41.59421325369,M5V
2MASS J11200462+1205207,170.01917034475,12.089105277810003,M2V
2MASS J15470692+3305499,236.7789351353425,33.09719646391389,M2V
V* SS Oph,254.46247809985,-2.76177888875,M5-6e
2MASS J15454795+3906018,236.44971265629124,39.10049723788779,M2V
Cl* NGC 7092   PLAT    1456,322.31728521308,48.91160361222,M2:
2MASS J11202102+1301144,170.08766629067,13.02052305014,M3V
SDSS J111058.48+112203.5,167.7437114433,11.36771487341,M3V
SDSS J111142.95+112500.6,167.92896476925,11.416861212189998,M3V
2MASS J13084168+1952048,197.17380034435124,19.868025330518055,M2V
2MASS J11085664+1122249,167.23610353795,11.37349861418,M5V
2MASS J11103286+1141197,167.63681495,11.688847975979998,M9V
SDSS J111204.15+112958.9,168.01731654129,11.4997153259,M2V
CD-44 11324,254.73984139288999,-44.40132589416,M0Ib
CD-44 11323,254.74972245889,-45.151927251180005,M2I:
SDSS J125317.26+274842.1,193.32192761948,27.81170060261,M4V
2MASS J14052295+4153046,211.3457480339,41.884716595899995,M0V
2MASS J14044238+4146524,211.17657750389998,41.78125958031,M7V
2MASS J14051077+4204496,211.29483823029,42.08044622425,M6V
2MASS J14045589+4208525,211.23288539788996,42.1479899326,M0V
2MASS J12493627+2720334,192.40116622132996,27.34267443736,M7V
2MASS J12454001+2724014,191.41672035415996,27.400432571129997,M4V
UCAC4 470-053354,239.32689576364578,3.84721688382389,M0
UCAC4 644-040371,104.44684447964835,38.751295310535,M0e
2MASS J14064451+4236003,211.68548369452,42.60010444714,M2V
UCAC4 406-057979,207.05425196813,-8.855204829437502,M0
2MASS J14061080+4247149,211.54509351785,42.78740648287,M7V
UCAC4 501-059016,209.76281584348163,10.163907175511946,M1e
UCAC4 414-003553,45.72753167374666,-7.230912281639444,M1e
Sand 116,190.33354714522,26.48737139697,M3:
UCAC4 446-007673,73.15953777712583,-0.9957911785972221,M1e
UCAC4 621-044624,127.71698077206959,34.070271350963054,M1e
UCAC4 571-012027,70.97634306957458,24.10475680583556,M1e
2MASS J05445062+2559112,86.21103836381042,25.98646967900861,M1
UCAC4 578-008584,54.02204766042667,25.42359414635278,M1e
LP  321-77,189.78312938982998,26.595377958869996,M5V
UCAC4 591-011644,62.10444166662876,28.098970206324445,M1e
Cl* NGC 7092   PLAT    1929,322.44047105414,49.16331536828,M5:
UCAC4 587-128906,348.538417657383,27.26779555335778,M1e
Sand 108,189.90010406131,26.725360896769995,M5:
UCAC4 426-049245,133.3004420267225,-4.878730681600834,M1e
2MASS J12394848+2647119,189.95203689226,26.786699438279996,M3V
UCAC4 597-037756,106.94508730713875,29.22672929970139,M2
UCAC4 597-046390,154.58439073151294,29.2520246152125,M2e
UCAC4 609-045764,154.20776416070416,31.67313437089583,M2
UCAC4 568-034647,103.24490663929542,23.593211342497504,M2
UCAC4 579-045120,158.54462528431958,25.730274994353053,M2
UCAC4 723-049020,128.41203721776625,54.5826519458425,M2e
UCAC4 631-047433,160.8294060765925,36.17587362910472,M2e
UCAC4 537-053977,203.76049479163873,17.28719868332556,M2
SDSS J124315.91+272704.5,190.81651653499998,27.4513134138,M5V
Sand 113,190.07594509854,27.18757311069,M3:
2MASS J12394598+2711344,189.94157243505998,27.192882249180002,M2V
2MASS J12412288+2727300,190.34536433794,27.458271471519996,M7V
2MASS J12404099+2735185,190.17090758421998,27.588536111230002,M4V
2MASS J12415860+2730243,190.49417880895996,27.506768114409997,M7V
2MASS J12420311+2736504,190.51289393865997,27.614037878829997,M6V
2MASS J12414836+2739573,190.45148148771,27.66592266006,M4V
2MASS J19293975-2247110,292.41570066179,-22.78645266043,M0
2MASS J12365651+2709018,189.23549922611997,27.15051523877,M9V
SDSS J135950.19+412111.4,209.95914407357,41.35319537929,M2V
2MASS J12375958+2702459,189.49826939029,27.04613589518,M7V
2MASS J14012435+4139339,210.35142560416998,41.65939770319,M7V
2MASS J14021629+4136528,210.56782182379996,41.61464220332999,M7V
2MASS J12383465+2718226,189.64436681818998,27.30627197951,M6V
2MASS J12371867+2715514,189.32782256978,27.264261839810004,M4V
UCAC4 647-047721,151.60125782228832,39.267594343511675,M0e
Sand  99,188.74689112655,27.19168175245,M3:
UCAC4 578-000329,1.9539141399195834,25.45372490602083,M0e
UCAC4 608-004042,21.554570182324166,31.48020114598833,M0e
UCAC4 474-039818,124.20723170509709,4.7109521402986125,M0e
2MASS J11064040+1218363,166.66834097415,12.31005355291,M2V
2MASS J02362917-0404087,39.12157271801459,-4.069109228789722,M0e
UCAC4 599-039720,108.56711259091377,29.66991984711778,M0e
UCAC4 690-029102,63.65712443998542,47.82609553477862,M0e
UCAC4 584-046129,165.5829857037175,26.61259420513584,M0e
UCAC4 586-047001,162.53183672091916,27.11832090358639,M0e
2MASS J02005748+0153450,30.239500337653325,1.895823251137778,M0e
2MASS J09272922+3023548,141.8717298899521,30.398615748102774,M0e
2MASS J00230678-0021424,5.7783534066549995,-0.36183288567805555,M2V
UCAC4 713-035696,73.27580385949041,52.439994808916104,M0e
UCAC4 690-050368,136.242032438185,47.880015913793336,M4
2MASS J09595245+2835072,149.96855080812747,28.58540059081361,M4
2MASS J11241002+2946377,171.04166739401126,29.777143722343883,M4e
2MASS J11252842+3051435,171.3684012752754,30.862099669183056,M4
2MASS J10070924+2945414,151.78847351503666,29.761474742500557,M4
2MASS J09574154+2922580,149.42309644739913,29.38276893038111,M4e
2MASS J12211855+2731125,185.3273483677754,27.52009734248472,M4e
2MASS J14441759+0013330,221.07336017748705,0.22584496292833328,M4e
2MASS J12230251+3023577,185.76042771801707,30.39931680801667,M4
2MASS J12363142+2726083,189.1309007272,27.4356825097,M5V
UCAC4 592-053146,228.54041485633206,28.23419860535694,M4
2MASS J12370708+2727497,189.27956814795996,27.463831079240002,M4V
2MASS J06323305+4206339,98.13777739095042,42.10934926396139,M4
2MASS J08060933+5613591,121.53872230045,56.23320891366,M2V
UCAC4 589-051771,220.6485497095321,27.65719333687583,M4
2MASS J13121706+5617279,198.07105926483453,56.29098209958055,M4
2MASS J10241786+3033161,156.0743656983546,30.554475969979993,M4
2MASS J14005533+4200480,210.2307227133,42.01336465893,M5V
2MASS J07014555+2732130,105.4398120824475,27.536891720098613,M4
LSPM J1401+4211,210.41920722459,42.18551088865,M7V
2MASS J01102297+3120179,17.595730990798753,31.338286919660554,M4
2MASS J10263840+3303529,156.65998390279043,33.064682249081386,M4
2MASS J14014770+4213127,210.44880610777997,42.220219226009995,M6V
UCAC4 601-046373,137.02877446607457,30.157134399227782,M4
2MASS J09202425+3137440,140.1010379627325,31.628866356357506,M4
UCAC4 593-048545,167.94925192089167,28.402112109963884,M4
UCAC4 481-029856,105.0471219183654,6.034709070285277,M4
2MASS J12364139+2754279,189.17248492678996,27.907736633510005,M9V
2MASS J14000326+4206389,210.01362668964998,42.1108179642,M3V
2MASS J06453813+2854572,101.40884479116916,28.915913907146667,M4
2MASS J11010012+2554556,165.250529620565,25.915396865032776,M4e
2MASS J03320234+0719135,53.00976007905375,7.320443993306667,M4
2MASS J09371742+3047026,144.32259618727875,30.784046542370003,M4
2MASS J12394646+2739303,189.94360210718997,27.65845119602,M5V
UCAC4 590-048529,157.52578242826917,27.85733684582556,M4
2MASS J14004145+4221509,210.17267343115,42.36408966999,M7V
2MASS J11480037+2723172,177.00157107943627,27.38811593906722,M4
2MASS J11580574+2912156,179.52385742125333,29.20433144623222,M4
2MASS J09420951+2855350,145.5396366235379,28.92637826227,M4
2MASS J09333371+3050296,143.390497335875,30.841437434692768,M4e
2MASS J12204090+5038191,185.1704743593608,50.63868148361972,M4e
2MASS J07121226+2937086,108.051114731455,29.61904135461389,M4
2MASS J02542249+0030494,43.59370330438375,0.5137426317572222,M4
2MASS J07574665+1907075,119.44438771019628,19.11873154073888,M4
UCAC4 597-039119,110.18736767558208,29.39596116603083,M4
UCAC4 585-045382,151.4030791202021,26.99419878043556,M4
2MASS J12413452+2802155,190.39379611911,28.037622181329997,M8V
2MASS J10144857+2926518,153.70237867991622,29.447736734666943,M4e
2MASS J10291339+2959235,157.30591064791665,29.989843264016667,M4
UCAC4 606-046758,158.5884349447304,31.12140898959639,M4
2MASS J01324953+3333406,23.206337919519587,33.56127306716695,M4e
UCAC4 580-045904,163.235364331085,25.808453926675277,M4
2MASS J05281299+2803276,82.05417704043333,28.057641078853887,M4e
2MASS J05134696+2858052,78.4457352122425,28.968131682371666,M4
2MASS J07144675+3000286,108.69482273060667,30.00792237416806,M4
2MASS J03430063+0843315,55.752681361045,8.725432923989999,M4
UCAC4 590-002400,14.310450981142917,27.879915465678334,M4
2MASS J07000382+2732419,105.01596597429,27.544938604486944,M4
2MASS J09395320+2854171,144.97164062954667,28.904693555364155,M4
2MASS J06342335+2708597,98.59731067191376,27.14991721258472,M4
2MASS J13571298+4140516,209.30410268272,41.68101441454,M4V
V* DY Oph,254.66614207822,-29.224981946189995,M4e
SDSS J123731.60+274638.6,189.3817013228,27.77741777532,M3V
2MASS J13580213+4148213,209.50890076136,41.80589045791999,M6V
2MASS J13560419+4145320,209.01738229248,41.75892099442,M7V
Sand 104,189.42923207656997,27.883297070780003,M3:
UCAC4 599-047606,156.54507204688042,29.619854533873607,M0
UCAC4 608-048882,181.02030051399913,31.569494401043332,M0e
UCAC4 599-046765,145.93559408641042,29.7843816586475,M0e
2MASS J07003316+2816317,105.13820824216876,28.275440641507505,M0
UCAC4 607-048457,203.07492667893666,31.35654658670695,M0
UCAC4 607-045000,149.86008468207163,31.318077546683334,M0e
UCAC4 473-001411,15.016576836714162,4.4666000677061115,M0e
UCAC4 498-002970,30.40169624681999,9.409582071650556,M0
2MASS J02353166+0115282,38.88193353821042,1.2579372403769447,M0
UCAC4 548-052732,201.26882266437582,19.49547329831278,M0e
UCAC4 637-041573,115.91983708844874,37.35031401456778,M0e
UCAC4 443-013054,91.453696211305,-1.4876943714016666,M0
2MASS J15414995+0340376,235.45810990187329,3.677115360854723,M0
2MASS J00384690-0021158,9.695425090139583,-0.3543912752666667,M2V
UCAC4 701-056387,231.6287734190321,50.12940478347806,M0
UCAC4 486-001458,16.16375843495458,7.101138516053611,M0e
UCAC4 593-020203,83.13226577069457,28.472115340766944,M0
UCAC4 633-001171,5.04609707473125,36.50058277902417,M0e
2MASS J13530261+4146047,208.26100703315998,41.76796107645,M3V
UCAC4 541-019989,87.60818659556459,18.08041562379389,M0e
UCAC4 595-000490,2.309044052579167,28.921220184677498,M0
UCAC4 677-050889,139.84423259679957,45.22174033690084,M0e
UCAC4 593-055437,242.81773411799549,28.45511288776166,M0e
2MASS J13533873+4206387,208.41149202172,42.11072801547001,M6V
UCAC4 609-051675,238.55725592289377,31.788910666052505,M0e
UCAC4 648-048703,143.43845886510582,39.43327681105639,M0e
UCAC4 651-046458,116.96374464802295,40.014043174718886,M0e
UCAC4 480-001413,13.983417772047916,5.939276379896666,M0e
2MASS J12392688+2833284,189.86206618533,28.557946110689997,M7V
2MASS J13554762+4209138,208.94851236958996,42.15388900447,M3V
UCAC4 634-025302,81.83368648311166,36.64785849397416,M0e
UCAC4 707-049212,154.79829439340622,51.33464165750889,M0e
UCAC4 693-053005,184.10037318969998,48.5053150138311,M0e
UCAC4 552-007037,53.42754596803334,20.38082986625528,M0
2MASS J13541880+4203258,208.57843645058998,42.05726348667,M0V
UCAC4 670-051900,115.9057909588325,43.88788498029416,M0e
UCAC4 515-041914,112.17034113015669,12.847838189605278,M0e
2MASS J10542778+0312329,163.61575272777625,3.209134443772223,M0
2MASS J13543673+4220218,208.65307983522,42.33937629150999,M5V
2MASS J03472053+2341246,56.83560989001666,23.690128044494166,M0e
UCAC4 591-140333,359.2342151664679,28.013203603252506,M0e
2MASS J12450866+2731072,191.28622904476998,27.51868852079,M6V
UCAC4 739-043981,101.9713689680975,57.7503897453375,M0
2MASS J09400428+3339032,145.01787899389376,33.650898790616665,M0
2MASS J13541276+4226221,208.55316849106,42.439531429039995,M6V
2MASS J09301952+3157258,142.58134119851042,31.957134932468882,M0e
2MASS J11471546+2742150,176.81443433605207,27.704143733341663,M0e
2MASS J12451823+2740379,191.32598092430996,27.67721652834,M6V
2MASS J09431782+0301146,145.82432284688667,3.020734138344167,M0e
UCAC4 627-046193,166.11804003884956,35.370350291701115,M0e
UCAC4 462-046395,156.66332269220544,2.280186647156944,M0e
2MASS J06315411+2845234,97.9754412471425,28.756434319919727,M1
UCAC4 599-003630,21.29161412643875,29.614510163892778,M1e
2MASS J13571293+4220307,209.30386695754,42.34190728227,M5V
CTI 124450.0+280024,191.36033514530996,27.93839410635,M5.5V
2MASS J13584517+4220145,209.68822350495,42.33738454531,M6V
2MASS J12464267+2805533,191.67771311957998,28.098126493289996,M1V
2MASS J13590235+4240280,209.75980541132998,42.67442718689,M7V
2MASS J13573190+4243203,209.38293112841,42.72237669177,M3V
2MASS J12444017+2759216,191.16744321735,27.989240244039998,M5V
SDSS J124403.88+275831.9,191.01615688682998,27.975556781640005,M0V
2MASS J12422753+2754222,190.61469055873,27.90614912736,M2V
2MASS J13555757+4225373,208.98992412374997,42.42702205083,M0V
BD-13  4526,254.59603208772998,-13.37893103588,M0
2MASS J12435263+2812189,190.96934846898998,28.205255642620003,M2V
2MASS J13545604+4245255,208.73350794537,42.75711062324,M4V
2MASS J13562935+4249110,209.12228514315,42.81971190837999,M3V
2MASS J14030428+4158130,210.76811368949004,41.97035652452,M1V
2MASS J14041349+4210251,211.05635525909997,42.17375310663,M5V
2MASS J14034439+4215358,210.93500758432,42.26001203648999,M0V
SDSS J124708.69+280830.8,191.78614502568996,28.142047243450005,M4V
[SCH97c] GRB 790113 G,,,M
2MASS J03501468-0018225,57.560968779365425,-0.30623295482805557,M2V
LP  321-225,192.20489253319997,28.690677538669988,M2V
2MASS J19382890-2237373,294.62047193356,-22.627096463430007,M7
2MASS J13430435+4225387,205.7681190474,42.42740576017,M1V
2MASS J13462026+4201432,206.5848351033,42.028699508360006,M2V
2MASS J23532067+0002448,358.3361481274445,0.04575445545277777,M2V
2MASS J13451605+4308553,206.31692047713,43.148686065629995,M6V
2MASS J13445460+4319421,206.22759974975,43.32839386325,M7V
SDSS J133623.00+404048.6,204.09590617234,40.68019084098,M1V
2MASS J13361267+4041155,204.05279981086997,40.68767654706,M4V
UCAC4 477-058928,245.25215390000005,5.304599999999999,M0e
2MASS J13370033+4111393,204.25139071733997,41.19426315127,M7V
