pl_name,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_rade,hostname,st_teff,st_rad,st_mass
"KMT-2021-BLG-1689L b",2.5000000000,,0.14473219,7.71000000,"KMT-2021-BLG-1689L",4570.00,,0.580000
"K2-365 b",,,0.02760000,2.90600000,"K2-365",5561.00,1.051000,0.823000
"K2-379 b",,,0.01700000,2.18100000,"K2-379",4603.00,0.751000,0.856000
"EPIC 206317286 c",,,0.01580000,2.09400000,"EPIC 206317286",4752.00,0.758000,0.832000
"AB Aur b",93.9000000000,0.400000,9.00000000,12.50000000,"AB Aur",9770.00,2.958870,2.400000
"K2-384 c",,,0.00572000,1.19100000,"K2-384",3623.00,0.348000,0.330000
"K2-372 b",,,0.02830000,2.94500000,"K2-372",5479.00,0.922000,0.847000
"GJ 9066 c",0.8800000000,0.460000,0.21000000,9.60000000,"GJ 9066",3154.00,0.164000,0.150000
"K2-384 e",,,0.00747000,1.34500000,"K2-384",3623.00,0.348000,0.330000
"K2-378 b",,,0.02720000,2.88000000,"K2-378",4823.00,0.732000,0.923000
"2MASS J19383260+4603591 b",0.9200000000,0.330000,1.90000000,13.40000000,"2MASS J19383260+4603591",29564.00,0.203000,0.480000
"Kepler-451 d",,0.000000,1.76000000,13.50000000,"2MASS J19383260+4603591",29564.00,0.203000,0.480000
"OGLE-2014-BLG-0676L b",4.5300000000,,3.68000000,13.00000000,"OGLE-2014-BLG-0676L",,,0.730000
"K2-393 b",,,0.01930000,2.35200000,"K2-393",5678.00,1.071000,0.881000
"TOI-5799 c",0.0782000000,,0.01180000,1.76000000,"TOI-5799",3452.00,0.321000,0.325000
"HD 103891 b",3.2700000000,0.310000,2.89000000,13.20000000,"HD 103891",6072.00,2.220000,1.280000
"KOI-984 c",0.1467000000,0.380000,0.66010462,14.10000000,"KOI-984",5295.00,0.818000,0.928000
"K2-389 c",,,0.01520000,2.04000000,"K2-389",5782.00,1.084000,0.802000
"HD 7924 d",0.1551000000,0.210000,4.93400000,,"HD 7924",5075.00,0.782100,0.832000
"K2-392 b",,,0.01280000,1.85000000,"K2-392",5726.00,1.058000,0.841000
"HD 33142 b",1.0740000000,0.049000,1.26000000,13.70000000,"HD 33142",5025.40,4.170000,1.520000
"HD 33142 c",1.9550000000,0.081000,0.89000000,13.90000000,"HD 33142",5025.40,4.170000,1.520000
"K2-395 b",,,0.02280000,2.59700000,"K2-395",5007.00,0.783000,0.952000
"K2-395 c",,,0.03600000,3.39500000,"K2-395",5007.00,0.783000,0.952000
"HIP 8541 b",3.7290000000,0.360000,7.71400000,12.60000000,"HIP 8541",4672.00,6.840000,2.009000
"HD 142 A d",0.4740000000,0.130000,0.26000000,10.90000000,"HD 142",6245.00,1.470000,1.210000
"HD 144899 b",0.2420000000,0.821000,0.06400000,4.77000000,"HD 144899",6126.00,1.648020,1.160000
"GJ 2030 c",16.7610000000,0.041000,12.80300000,12.30000000,"GJ 2030",5485.00,2.241040,0.960000
"HD 125612 c",0.0510000000,0.149000,0.04900000,4.07000000,"HD 125612",5900.00,1.070000,1.050000
"HD 219828 c",5.6570000000,0.811000,16.05400000,12.20000000,"HD 219828",5891.00,1.560000,1.040000
"HD 214823 b",3.0800000000,0.161000,18.61000000,12.10000000,"HD 214823",6215.00,2.040000,1.115000
"GJ 676 A c",9.7260000000,0.295000,13.49200000,12.30000000,"GJ 676 A",3734.00,0.690000,0.626000
"HD 149806 b",12.4040000000,0.357000,12.59700000,12.30000000,"HD 149806",5352.05,0.890000,0.930000
"GJ 9714 b",12.3190000000,0.155000,9.40300000,12.50000000,"GJ 9714",4263.00,0.662662,0.670000
"HD 142 b",1.0390000000,0.158000,7.10000000,12.70000000,"HD 142",6245.00,1.470000,1.210000
"HD 139357 b",2.9490000000,0.099000,19.87100000,12.10000000,"HD 139357",4700.00,11.470000,2.690000
"HD 224538 b",2.3750000000,0.476000,6.53100000,12.70000000,"HD 224538",6097.00,1.540000,1.230000
"HD 153557 d",21.4490000000,0.152000,27.45400000,11.90000000,"HD 153557",4837.00,0.745171,0.790000
"HD 115404 A b",0.0880000000,0.232000,0.09700000,6.09000000,"HD 115404 A",5019.17,0.727007,0.830000
"HIP 67537 b",4.8070000000,0.586000,13.55800000,12.30000000,"HIP 67537",4985.00,8.690000,2.316000
"HD 30177 c",10.2580000000,0.039000,6.15000000,12.70000000,"HD 30177",5580.00,1.019000,0.980000
"HD 156098 b",0.1670000000,0.109000,0.05000000,4.12000000,"HD 156098",6419.19,2.757160,1.290000
"HD 12235 c",22.2100000000,0.174000,9.86600000,12.50000000,"HD 12235",5986.00,1.801850,1.100000
"HD 203387 b",1.7710000000,0.732000,3.48000000,13.10000000,"HD 203387",5174.32,10.585200,2.817000
"HD 169830 c",3.0750000000,0.246000,7.66900000,12.60000000,"HD 169830",6300.00,1.935709,1.170000
"HD 169830 b",0.7650000000,0.294000,2.53100000,13.20000000,"HD 169830",6300.00,1.935709,1.170000
"HD 156098 c",8.4150000000,0.391000,5.22800000,12.80000000,"HD 156098",6419.19,2.757160,1.290000
"HIP 35965 b",15.8980000000,0.138000,8.14900000,12.60000000,"HIP 35965",4836.00,0.697551,0.780000
"HD 203387 c",5.0670000000,0.202000,7.48500000,12.60000000,"HD 203387",5174.32,10.585200,2.817000
"bet Pic c",2.6800000000,0.314000,10.13900000,12.50000000,"bet Pic",8038.68,1.544160,1.795000
"HD 25015 b",6.2480000000,0.341000,9.07700000,12.50000000,"HD 25015",5160.00,0.830000,0.860000
"GJ 229 b",1.0860000000,0.404000,0.04700000,3.97000000,"GJ 229",3564.00,0.460000,0.509000
"HD 18143 c",17.5300000000,0.194000,9.99800000,12.50000000,"HD 18143",5078.00,0.870000,0.850000
"HD 217786 b",2.4460000000,0.311000,13.85200000,12.30000000,"HD 217786",5966.00,1.270000,1.140000
"HD 204313 c",0.2110000000,0.059000,0.05400000,4.31000000,"HD 204313",5767.00,1.100000,1.030000
"HD 125390 b",3.4960000000,0.597000,27.20400000,11.90000000,"HD 125390",4882.00,6.470000,1.820000
"HD 81817 b",3.2330000000,0.097000,24.12800000,12.00000000,"HD 81817",4140.00,83.800000,4.300000
"HD 190228 b",2.4060000000,0.559000,5.03000000,12.90000000,"HD 190228",5360.00,2.586580,1.415000
"HD 23596 b",2.6940000000,0.282000,11.91400000,12.40000000,"HD 23596",6040.00,1.530000,1.100000
"HIP 90988 b",1.3600000000,0.081000,2.10200000,13.40000000,"HIP 90988",4883.00,3.940000,1.613000
"HD 145675 c",11.9240000000,0.393000,5.02500000,12.90000000,"14 Her",5338.00,0.930000,0.910000
"HD 204313 e",7.4570000000,0.253000,15.31700000,12.20000000,"HD 204313",5767.00,1.100000,1.030000
"HD 30177 b",3.6040000000,0.207000,8.40300000,12.60000000,"HD 30177",5580.00,1.019000,0.980000
"HD 217958 b",3.7580000000,0.156000,0.52400000,14.20000000,"HD 217958",5930.64,1.326190,1.080000
"HD 213519 b",0.0990000000,0.413000,0.02900000,2.99000000,"HD 213519",5840.00,1.082870,1.050000
"HD 43197 b",0.8820000000,0.742000,0.55300000,14.20000000,"HD 43197",5508.00,1.000000,0.960000
"HD 4113 b",1.2800000000,0.899000,1.70300000,13.50000000,"HD 4113",5688.00,1.077514,1.008000
"HD 95544 b",3.1660000000,0.049000,6.02100000,12.80000000,"HD 95544",5722.00,1.088000,1.010000
"HD 25912 c",17.8480000000,0.051000,16.52700000,12.20000000,"HD 25912",5920.58,0.995896,1.080000
"HD 105618 c",35.7310000000,0.126000,26.49100000,11.90000000,"HD 105618",5671.00,1.273990,1.010000
"HD 28192 b",0.1180000000,0.104000,0.31400000,12.20000000,"HD 28192",5919.87,1.070940,1.080000
"HD 43197 c",8.5400000000,0.149000,7.86800000,12.60000000,"HD 43197",5508.00,1.000000,0.960000
"HD 74156 c",3.6780000000,0.377000,8.66500000,12.50000000,"HD 74156",6068.00,1.510576,1.100000
"HD 74156 b",0.2800000000,0.636000,1.67500000,13.50000000,"HD 74156",6068.00,1.510576,1.100000
"HD 7449 b",2.4380000000,0.752000,8.17400000,12.60000000,"HD 7449",6024.00,0.970000,1.196000
"HD 110537 b",16.7140000000,0.401000,27.09900000,11.90000000,"HD 110537",5718.00,1.166260,1.020000
"HD 56957 b",6.4260000000,0.273000,5.91800000,12.80000000,"HD 56957",5743.00,1.777930,1.030000
"HD 86264 b",2.7630000000,0.821000,9.80800000,12.50000000,"HD 86264",6210.00,1.880000,1.260000
"HD 111232 c",17.2500000000,0.558000,18.06300000,12.20000000,"HD 111232",5512.00,0.900000,0.960000
"HD 62549 b",11.8420000000,0.150000,8.51900000,12.60000000,"HD 62549",5930.46,1.232270,1.080000
"HD 142 c",9.8110000000,0.277000,10.90100000,12.40000000,"HD 142",6245.00,1.470000,1.210000
"HD 11343 c",0.9230000000,0.169000,0.80400000,13.90000000,"HIP 8541",4672.00,6.840000,2.009000
"HD 73267 c",12.6880000000,0.089000,5.13100000,12.80000000,"HD 73267",5387.00,0.909000,0.930000
"14 Her b",2.7740000000,0.373000,8.05300000,12.60000000,"14 Her",5338.00,0.930000,0.910000
"HD 219077 b",5.9350000000,0.768000,9.62000000,12.50000000,"HD 219077",5362.00,1.910000,0.920000
"HD 113337 b",1.0220000000,0.280000,3.25900000,13.10000000,"HD 113337",6774.00,1.500000,1.410000
"HD 125271 b",10.8170000000,0.165000,10.90400000,12.40000000,"HD 125271",4703.93,0.751364,0.750000
"HD 127506 b",0.2870000000,0.240000,0.08600000,5.67000000,"HD 127506",4595.32,0.735766,0.730000
"HD 81817 c",2.3250000000,0.095000,22.60900000,12.00000000,"HD 81817",4140.00,83.800000,4.300000
"bet Pic b",10.0180000000,0.106000,11.72900000,18.49485000,"bet Pic",8038.68,1.544160,1.795000
"HD 145934 b",4.8900000000,0.078000,2.07200000,13.40000000,"HD 145934",4823.75,6.930587,2.058000
"HIP 97233 b",2.4910000000,0.630000,19.18700000,12.10000000,"HIP 97233",5020.00,5.340000,1.810000
"HD 215497 b",0.0500000000,0.160000,4.99900000,,"HD 215497",5110.00,0.850000,0.670000
"HD 93351 b",0.0350000000,0.549000,0.01100000,1.69000000,"HD 93351",5408.00,0.911435,0.940000
"HD 88072 b",13.8950000000,0.156000,7.90300000,12.60000000,"HD 88072",5785.33,1.032000,1.040000
"HD 93351 c",11.1540000000,0.109000,13.07000000,12.30000000,"HD 93351",5408.00,0.911435,0.940000
"HD 10697 b",2.0510000000,0.104000,5.74300000,12.80000000,"HD 10697",5641.00,1.863076,0.990000
"KMT-2021-BLG-2294L b",1.1500000000,,0.07000000,5.02000000,"KMT-2021-BLG-2294L",,,0.140000
"MOA-2007-BLG-400L b",5.9000000000,,1.70000000,13.50000000,"MOA-2007-BLG-400L",,,0.690000
"KMT-2021-BLG-1077L b",1.2600000000,,0.22000000,9.86000000,"KMT-2021-BLG-1077L",,,0.140000
"HD 10180 e",0.2699000000,0.051000,0.07900000,5.39000000,"HD 10180",5911.00,1.109000,1.060000
"Wolf 1069 b",0.0672000000,,0.00396440,1.08000000,"Wolf 1069",3158.00,0.181300,0.167000
"OGLE-2017-BLG-1691L b",2.4100000000,,0.04600000,3.92000000,"OGLE-2017-BLG-1691L",,,0.450000
"KMT-2021-BLG-0320L b",1.5400000000,,0.10000000,6.20000000,"KMT-2021-BLG-0320L",,,0.320000
"Kepler-138 b",0.0753000000,0.020000,0.00022024,0.64000000,"Kepler-138",3841.00,0.535000,0.535000
"MOA-2020-BLG-135L b",1.1100000000,,0.03555378,3.37000000,"MOA-2020-BLG-135L",,,0.230000
"TrES-2 b",0.0356800000,0.000000,1.49000000,15.24424000,"TrES-2",5850.00,1.120000,1.360000
"TOI-6223 b",0.0401800000,,0.07110000,5.07000000,"TOI-6223",3895.00,0.576000,0.582000
"WASP-47 d",0.0850000000,0.001000,0.04876845,3.65000000,"WASP-47",5565.00,1.156000,1.058000
"Kepler-138 d",0.1288000000,0.010000,0.00660734,1.51000000,"Kepler-138",3841.00,0.535000,0.535000
"Kepler-138 c",0.0913000000,0.017000,0.00723661,1.51000000,"Kepler-138",3841.00,0.535000,0.535000
"OGLE-2006-BLG-284L A b",2.1700000000,,0.45307467,14.30000000,"OGLE-2006-BLG-284L A",,,0.350000
"KMT-2018-BLG-2602L b",3.8100000000,,1.15000000,13.70000000,"KMT-2018-BLG-2602L",,,0.660000
"K2-413 c",0.0426000000,,0.00644000,1.23270000,"K2-413",4116.00,0.700000,0.808000
"K2-414 c",0.0552000000,,0.01380000,1.92870000,"K2-414",4343.00,0.732000,0.814000
"OGLE-2018-BLG-1119L b",4.0600000000,,0.91000000,13.90000000,"OGLE-2018-BLG-1119L",,,0.480000
"WASP-65 b",0.0334000000,0.000000,1.55000000,12.46400000,"WASP-65",5600.00,1.010000,0.930000
"HAT-P-21 b",0.0503700000,0.230000,4.87000000,12.44199000,"HAT-P-21",5588.00,1.210000,1.240000
"MOA-2019-BLG-008L b",,,18.00000000,12.20000000,"MOA-2019-BLG-008L",,,0.900000
"K2-3 b",0.0747000000,0.107000,0.01607786,2.07800000,"K2-3",3844.00,0.546000,0.549000
"HIP 21152 b",17.0000000000,0.360000,24.00000000,12.00000000,"HIP 21152",6655.00,1.591860,1.400000
"K2-38 c",0.0951400000,0.161000,0.02611472,2.29000000,"K2-38",5731.00,1.060000,1.030000
"K2-38 b",0.0499400000,0.197000,0.02296837,1.54000000,"K2-38",5731.00,1.060000,1.030000
"KMT-2021-BLG-0909L b",1.7500000000,,1.26000000,13.70000000,"KMT-2021-BLG-0909L",,,0.380000
"KMT-2021-BLG-2478L b",1.8500000000,,0.90000000,13.90000000,"KMT-2021-BLG-2478L",,,0.200000
"KMT-2019-BLG-0414L b",1.1600000000,,4.57000000,12.90000000,"KMT-2019-BLG-0414L",,,0.740000
"KMT-2017-BLG-1194L b",1.7800000000,,0.01113809,1.70000000,"KMT-2017-BLG-1194L",,,0.410000
"WASP-88 b",0.0643100000,0.000000,0.42000000,16.36514000,"WASP-88",6430.00,1.800000,0.940000
"TOI-1238 b",0.0139000000,0.250000,0.01183028,1.21000000,"TOI-1238",4089.00,0.580000,0.590000
"HATS-8 b",0.0466700000,0.376000,0.13800000,9.78545700,"HATS-8",5679.00,1.086000,1.056000
"GJ 1002 c",0.0738000000,,0.00427904,1.10000000,"GJ 1002",3024.00,0.137000,0.120000
"KMT-2017-BLG-1003L b",1.3800000000,,0.01632957,2.13000000,"KMT-2017-BLG-1003L",,,0.320000
"KMT-2019-BLG-1552L b",2.6000000000,,4.05000000,13.00000000,"KMT-2019-BLG-1552L",,,0.790000
"HD 45364 b",0.6793000000,0.067000,0.18930000,9.03000000,"HD 45364",5466.00,0.890000,0.820000
"L 363-38 b",0.0480000000,,0.01469346,2.00000000,"L 363-38",3129.00,0.274000,0.210000
"WASP-56 b",0.0561400000,0.000000,0.45000000,10.53646000,"WASP-56",5600.00,0.960000,0.710000
"KMT-2019-BLG-2974L b",2.0000000000,,0.28000000,11.40000000,"KMT-2019-BLG-2974L",,,0.470000
"TIC 279401253 b",0.3690000000,0.448000,6.14000000,11.20898070,"TIC 279401253",5951.00,1.060000,1.130000
"HD 45364 c",0.9020000000,0.019000,0.54900000,14.20000000,"HD 45364",5466.00,0.890000,0.820000
"HD 167768 b",0.1512000000,0.149000,0.85000000,13.90000000,"HD 167768",4851.00,9.700000,1.080000
"KMT-2019-BLG-0253L b",3.1000000000,,0.02894644,2.99000000,"KMT-2019-BLG-0253L",,,0.700000
"OGLE-2018-BLG-0506L b",3.0000000000,,0.05128554,4.18000000,"OGLE-2018-BLG-0506L",,,0.630000
"TIC 279401253 c",0.5910000000,0.254000,8.02000000,12.60000000,"TIC 279401253",5951.00,1.060000,1.130000
"HD 184010 d",1.9200000000,0.000000,0.45000000,14.30000000,"HD 184010",4971.00,4.860000,1.350000
"HD 184010 b",0.9400000000,0.000000,0.31000000,12.10000000,"HD 184010",4971.00,4.860000,1.350000
"NGTS-23 b",0.0504000000,0.000000,0.61300000,14.20177855,"NGTS-23",6057.00,1.240000,1.010000
"OGLE-2018-BLG-0977L b",2.0000000000,,0.02013665,2.41000000,"OGLE-2018-BLG-0977L",,,0.470000
"HAT-P-26 b",0.0474800000,0.120000,0.07000000,7.06167000,"HAT-P-26",5079.00,0.870000,1.120000
"Kepler-1643 b",0.0531000000,0.000000,0.01890000,2.32000000,"Kepler-1643",4916.00,0.855000,0.845000
"KOI-7913 b",0.1456000000,0.000000,0.01910000,2.34000000,"KOI-7913 A",4324.00,0.788000,0.760000
"WASP-77 A b",0.0232336330,0.013530,1.66540000,13.56000000,"WASP-77 A",5617.00,0.910000,0.903000
"KMT-2021-BLG-1391L b",2.2900000000,,0.01431590,1.97000000,"KMT-2021-BLG-1391L",,,0.370000
"KMT-2021-BLG-1253L b",1.5200000000,,0.05993800,4.59000000,"KMT-2021-BLG-1253L",,,0.240000
"KIC 3526061 b",5.1400000000,0.850000,18.15000000,12.10000000,"KIC 3526061",4829.00,5.860000,1.420000
"WISE J033605.05-014350.4 b",0.9700000000,,8.25000000,12.60000000,"WISE J033605.05-014350.4",415.00,,0.013100
"Kepler-107 e",0.1263800000,0.100000,0.04436356,2.90300000,"Kepler-107",5854.00,1.447000,1.238000
"OGLE-2018-BLG-1367L b",1.2100000000,,0.95000000,13.80000000,"OGLE-2018-BLG-1367L",,,0.280000
"HAT-P-28 b",0.0434000000,0.051000,0.62600000,13.58500000,"HAT-P-28",5680.00,1.103000,1.025000
"MOA-2022-BLG-249L b",1.6300000000,,0.01519688,2.04000000,"MOA-2022-BLG-249L",,,0.180000
"DMPP-4 b",0.0485300000,0.063000,0.03838549,3.53000000,"DMPP-4",6400.00,1.380000,1.250000
"OGLE-2018-BLG-1212L b",1.6800000000,,0.20000000,9.32000000,"OGLE-2018-BLG-1212L",,,0.160000
"K2-2016-BLG-0005L b",4.1600000000,,1.10000000,13.70000000,"K2-2016-BLG-0005L",,,0.584000
"HN Lib b",0.1417000000,0.079000,0.01717908,2.20000000,"HN Lib",3347.00,0.299000,0.291000
"Kepler-454 d",5.1000000000,0.089000,2.31000000,13.30000000,"Kepler-454",5687.00,1.066000,1.030000
"WASP-64 b",0.0264800000,0.000000,1.27100000,14.24700000,"WASP-64",5400.00,1.058000,1.004000
"Kepler-323 c",0.0458000000,0.095000,0.02139519,1.57000000,"Kepler-323",6004.00,1.120000,1.015000
"TrES-4 b",0.0508400000,0.000000,0.78000000,18.04649000,"TrES-4",6200.00,1.660000,1.080000
"HAT-P-20 b",0.0361000000,0.015000,7.24600000,9.71800000,"HAT-P-20",4595.00,0.694000,0.756000
"WASP-35 b",0.0431700000,0.000000,0.71000000,14.57170000,"WASP-35",5990.00,1.080000,1.050000
"KMT-2021-BLG-2010L b",1.7900000000,,1.07000000,13.80000000,"KMT-2021-BLG-2010L",,,0.370000
"Kepler-409 b",0.3192000000,0.690000,0.01887811,1.19900000,"Kepler-409",5421.00,0.897000,0.913000
"Kepler-20 f",0.1387000000,0.094000,0.00440489,0.95200000,"Kepler-20",5495.00,0.916400,0.929000
"KMT-2019-BLG-1216L b",2.4400000000,,0.09400000,5.98000000,"KMT-2019-BLG-1216L",,,0.390000
"HD 74698 b",0.1210000000,0.100000,0.07000000,5.12000000,"HD 74698",5783.00,1.333000,1.039000
"HD 112300 b",1.3300000000,0.360000,15.83000000,12.20000000,"HD 112300",3657.00,65.800000,1.400000
"HD 36384 b",1.3000000000,0.200000,6.60000000,12.70000000,"HD 36384",3940.00,38.400000,1.140000
"OGLE-2019-BLG-0249L b",1.8400000000,,7.12000000,12.70000000,"OGLE-2019-BLG-0249L",,,0.910000
"HD 74698 c",4.5000000000,0.200000,0.40000000,14.00000000,"HD 74698",5783.00,1.333000,1.039000
"HD 6860 b",2.0300000000,0.280000,28.26000000,11.90000000,"HD 6860",3802.00,86.400000,2.490000
"Kepler-1655 b",0.1029000000,0.190000,0.01699030,2.21300000,"Kepler-1655",6148.00,1.030000,1.030000
"HAT-P-3 b",0.0386600000,0.000000,0.65000000,10.53646000,"HAT-P-3",5185.00,0.870000,1.060000
"HD 108236 b",0.0452700000,0.045000,0.01020000,1.61500000,"HD 108236",5660.00,0.877000,0.869000
"VHS J125601.92-125723.9 b",350.0000000000,0.680000,16.00000000,13.67495645,"VHS J125601.92-125723.9",2620.00,,0.070000
"Kepler-323 b",0.0277800000,0.095000,0.01227077,1.38100000,"Kepler-323",6004.00,1.120000,1.015000
"Kepler-22 b",0.8120000000,0.720000,0.02863180,2.10000000,"Kepler-22",5596.00,0.869000,0.857000
"Kepler-454 b",0.0952800000,0.320000,0.01699030,2.37000000,"Kepler-454",5687.00,1.066000,1.030000
"Kepler-109 b",0.0701000000,0.110000,0.01541712,2.49000000,"Kepler-109",5950.00,1.387000,1.094000
"Kepler-20 c",0.0936000000,0.076000,0.03492451,2.89400000,"Kepler-20",5495.00,0.916400,0.929000
"K2-36 c",0.0552800000,0.089000,0.02485618,3.20000000,"K2-36",4916.00,0.718000,0.790000
"K2-36 b",0.0228800000,0.093000,0.01352931,1.43000000,"K2-36",4916.00,0.718000,0.790000
"Kepler-21 b",0.0434000000,0.000000,0.02359764,1.63900000,"Kepler-21",6305.00,1.902000,1.408000
"HATS-3 b",0.0485000000,0.000000,1.07100000,15.48000000,"HATS-3",6351.00,1.404000,1.209000
"K2-417 b",0.0630000000,,2.20000000,3.31000000,"K2-417",3861.00,0.577600,0.569000
"K2-18 c",0.0600000000,0.470000,0.02362898,2.65000000,"K2-18",3457.00,0.411000,0.359000
"K2-253 b",0.0506000000,,,12.67000000,"K2-253",6027.00,1.100000,1.080000
"Kepler-491 b",0.0519100000,0.000000,0.18600000,8.92000000,"Kepler-491",5582.00,1.030000,1.040000
"HATS-36 b",0.0523000000,0.105000,3.21600000,12.92000000,"HATS-36",5950.00,1.100000,1.100000
"K2-216 b",0.0280000000,0.000000,0.02517069,1.75000000,"K2-216",4503.00,0.720000,0.700000
"HIP 81208 C b",23.0400000000,,14.80000000,12.30000000,"HIP 81208 C",,,0.135000
"Kepler-471 b",0.0626000000,0.000000,,14.96000000,"Kepler-471",6733.00,1.800000,1.490000
"gam Lib c",2.3180000000,0.065000,5.23100000,12.80000000,"gam Lib",4879.00,12.380000,1.780000
"Kepler-93 c",,,3.00000000,,"Kepler-93",5669.00,0.920000,0.910000
"Kepler-289 d",0.3300000000,,0.01677006,3.03000000,"Kepler-289",5990.00,1.000000,1.080000
"KELT-8 b",0.0455000000,0.040000,0.66000000,18.15858000,"KELT-8",5754.00,1.460000,0.810000
"WASP-174 b",0.0550300000,0.000000,0.33000000,16.10730527,"WASP-174",6399.00,1.347000,1.240000
"Kepler-139 e",3.2357963900,0.013121,1.18932100,13.70000000,"Kepler-139",5622.00,1.045000,1.078000
"HD 134606 b",0.1046000000,0.092000,0.02860034,2.97000000,"HD 134606",5576.00,1.158000,1.046000
"HIP 66074 b",0.7990000000,0.948000,5.00000000,12.90000000,"HIP 66074",4300.00,0.690000,0.705000
"HD 134606 c",0.3007000000,0.055000,0.03558524,3.37000000,"HD 134606",5576.00,1.158000,1.046000
"HD 134606 d",1.9410000000,0.092000,0.14095656,7.59000000,"HD 134606",5576.00,1.158000,1.046000
"KMT-2021-BLG-1150L b",4.5000000000,,0.88000000,13.90000000,"KMT-2021-BLG-1150L",,,0.730000
"Luhman 16 b",3.5200000000,0.344000,29.40000000,11.90000000,"Luhman 16 A",,,0.033800
"HD 99492 c",,0.063000,0.05631970,4.42000000,"HD 99492",4929.00,0.822539,0.850000
"Kepler-1513 c",,0.125000,0.26600000,11.00000000,"Kepler-1513",5491.00,0.950000,0.943000
"HD 134606 e",0.0527000000,0.200000,0.00736246,1.33000000,"HD 134606",5576.00,1.158000,1.046000
"Kepler-849 b",1.1370000000,0.078000,0.94000000,8.08167508,"Kepler-849",5950.00,1.822000,1.259000
"18 Del b",2.4760000000,0.024000,9.20700000,12.50000000,"18 Del",4980.00,8.800000,2.100000
"6 Lyn b",2.0280000000,0.042000,1.88100000,13.40000000,"6 Lyn",4941.00,4.940000,1.320000
"GJ 724 b",0.0468500000,0.577000,0.03382328,3.27000000,"GJ 724",3799.00,0.522260,0.527100
"KMT-2018-BLG-0885L b",1.0700000000,,29.00000000,11.90000000,"KMT-2018-BLG-0885L",,,0.290000
"81 Cet b",2.1040000000,0.037000,3.30700000,13.10000000,"81 Cet",4734.00,11.210000,1.230000
"HD 104985 b",0.7150000000,0.047000,5.55900000,12.80000000,"HD 104985",4738.00,11.120000,1.220000
"GJ 3988 b",0.0405000000,0.000000,0.01161004,1.74000000,"GJ 3988",3273.00,0.197340,0.184200
"KMT-2019-BLG-0335L b",1.6400000000,,21.00000000,12.10000000,"KMT-2019-BLG-0335L",,,0.320000
"M62H b",,,2.47000000,,"M62H",,,1.400000
"HD 145457 b",0.7620000000,0.111000,2.79400000,13.20000000,"HD 145457",4757.00,9.900000,1.900000
"HD 167042 b",1.2200000000,0.010000,1.39700000,13.60000000,"HD 167042",4919.00,4.630000,1.390000
"WASP-74 b",0.0344300000,0.000000,0.72000000,15.24424000,"WASP-74",5990.00,1.420000,0.980000
"CI Tau c",0.1700000000,0.580000,3.60000000,13.00000000,"CI Tau",3807.00,1.880857,0.900000
"Kepler-257 b",0.0340000000,0.000000,0.02300000,2.61000000,"Kepler-257",5180.00,1.037000,0.916000
"HD 81688 b",0.6480000000,0.040000,1.65400000,13.50000000,"HD 81688",4797.00,11.130000,1.070000
"WASP-82 b",0.0447000000,0.000000,1.17000000,18.15858000,"WASP-82",6480.00,2.100000,1.480000
"KMT-2022-BLG-0371L b",3.0200000000,,0.26000000,10.90000000,"KMT-2022-BLG-0371L",,,0.630000
